CODIGO	NOMBRE	DIRECCIO	PROV	CAN	PARR	SOSTENIM	NIVEL
13233	INST TEC SUP EUGENIO ESPEJO	AV UNIVERSITARIA	12	1	01	1	3
13234	J0SE DE ANTEPARA		12	6	51	1	2
13236	ANA PAREDES DE ALFARO		12	7	01	1	2
13237	PEDRO AMADO VARGAS COELLO		12	8	51	1	2
13238	SIN NOMBRE [3 MARIA- LA UNION]		12	1	55	1	2
13239	JOSE MARIA BARONA		12	8	51	1	2
13240	URDANETA	BOLIVAR/HUGO LINO R.	12	6	01	4	2
13241	LUZ AMERICA BARONA VILLACIS	ABDON CALDERON Y ALFONSO BORJA	12	7	01	1	2
13242	JORGE ALVAREZ LARA		12	8	51	1	2
13243	1 DE OCTUBRE		12	6	51	1	2
13244	ELISA AYALA GONZALEZ		12	8	51	1	2
13246	FERNANDO RANDICHE		12	8	51	1	2
13247	GERARDO NICANOR GOMEZ ARMIJOS		12	7	01	1	2
13249	26 DE SEPTIEMBRE		12	8	51	1	2
13250	CATALINA CADENA MIRANDA		12	8	51	1	2
13251	LEONIDAS ICAZA VALVERDE		12	6	51	1	2
13252	LUIS A NOBOA N.		12	7	01	1	2
13253	AMADO VARGAS NIVELA		12	8	51	1	2
13254	CARMEN RAMIREZ DE HERDOIZA		12	8	51	1	2
13255	MARCOS DUCHE GARCIA		12	7	01	1	2
13256	SEBASTIANA ZAMBRANO DE AVILES		12	8	51	1	2
13257	PROVINCIA DE LOS RIOS		12	8	51	1	2
13258	RAQUEL ROMERO EGÜIGUREN		12	1	03	1	2
13259	CALICUCHIMA # 180	BARR. LA MERCED	12	7	51	1	2
13260	ITALIA BAQUERIZO VERA		12	1	55	1	2
13261	ANTONIA PAREDES FUENTES		12	8	51	1	2
13262	VICTOR MANUEL VILLAMARIN GOMEZ	AV.PANGUA	12	7	51	1	2
13263	LUIS A. NOBOA NARANJO		12	1	55	1	2
13264	PROVINCIA DE MANABI		12	8	51	1	2
13265	JOSE JOAQUIN DE OLMEDO #11	MALECON	12	1	52	1	2
13266	PEDRO TEOFILO CAICEDO LITARDO		12	8	51	1	2
13267	ECUADOR	ABRAHAN FREIRE	12	1	55	1	2
13268	FRANCISCO AGUIRRE ABAD		12	7	51	1	2
13269	JAIME ROLDOS AGUILERA		12	8	51	1	2
13270	CLOTILDE MONTEROS ROSERO	ABDON CALDERON Y 10 DE AGOSRO	12	1	55	1	2
13271	REMIGIO TAMARIZ CRESPO		12	7	51	1	2
13272	JOSEFINA BARBA		12	8	51	1	2
13274	CHIMBORAZO		12	1	52	1	2
13275	NICOLAS INFANTE DIAZ # 18	NICOLAS INFANTE DIAS Y BOLIVAR	12	9	01	1	2
13276	LORENZO DE GARAYCOA		12	7	51	1	2
13277	OSCAR EFREN REYES		12	1	55	1	2
13278	DOLORES SUCRE	COTO FLORES Y LOS RIOS	12	9	01	1	2
13279	ANTONIO RICAURTE		12	1	52	1	2
13280	MERCEDES MANZANO		12	9	01	1	2
13281	MIGUEL DE SANTIAGO		12	1	52	1	2
13282	ANTONIO NEUMANE		12	8	01	1	2
13283	14 DE JULIO		12	1	52	1	2
13285	SOFIA ALARCON DE ESPIN		12	1	52	1	2
13286	BAHIA DE CARAQUEZ		12	8	01	1	2
13287	OLGA CHACTONG DE AGUILAR		12	1	52	1	2
13288	11 DE NOVIEMBRE		12	9	01	1	2
13289	ZAMORA	2 DE AGOSTO Y VELASCO IBARRA	12	7	51	1	2
13291	CULTURA CHORRERA		12	7	51	1	2
13292	SIMON ASPIAZU BRUNIZ		12	1	52	1	2
13294	MARCOS BENETAZZO	AVN. UNIVERSITARIA	12	1	01	2	3
13295	JORGE WASHINGTON # 14	FEBRES CORDERO	12	1	53	1	2
13296	LUIS CORDERO  # 131		12	7	51	1	2
13297	LUIS ALBERTO VALENCIA		12	8	01	1	2
13298	CLEMENTE BALLEN		12	9	01	1	2
13299	ARMANDO PAREJA CORONEL	12 DE OCTUBRE	12	1	53	1	2
13300	EMIGDIO ESPARZA MORENO	KM 2 1/2 VIA FLORES (CDLA. 4 DE MAYO)	12	1	01	1	3
13301	ALEJANDRO HUMBOLT		12	7	51	1	2
13302	ULPIANO PAEZ		12	8	01	1	2
13303	ROSA JOSEFINA CHAVEZ SELLAN		12	1	53	1	2
13304	TOMEBAMBA		12	7	51	1	2
13305	CHILE		12	1	53	1	2
13306	HERMANO MIGUEL		12	9	01	1	2
13307	LUIS FELIPE BORJA		12	1	53	1	2
13308	RIO CHOTA		12	9	01	1	2
13309	HAITI  # 200		12	1	53	1	2
13310	5 DE JUNIO	CDLA. EL MAMEY	12	1	01	1	3
13311	RIO CENEPA		12	9	01	1	2
13312	GALAPAGOS		12	7	51	1	2
13313	FRANCISCO DE ORELLANA #201		12	1	53	1	2
13314	29 DE AGOSTO		12	8	01	1	2
13315	ZARUMA		12	1	53	1	2
13316	28 DE ENERO		12	9	01	1	2
13317	GENERAL ELIZALDE		12	7	51	1	2
13318	NESTOR NOE MUÑOZ MUÑOZ		12	8	01	1	2
13319	2 DE AGOSTO		12	1	53	1	2
13320	INSTITUTO TECNICO SUPERIOR BABAHOYO	AV. LAS LUMINARIAS	12	1	02	1	3
13321	CABO MINACHO		12	8	01	1	2
13322	COTACACHI		12	7	51	1	2
13324	FERNANDO PASAN		12	8	01	1	2
13325	ABEL GILBERT		12	1	53	1	2
13326	1 DE MAYO		12	7	51	1	2
13327	JUAN TANCA MARENGO		12	1	53	1	2
13328	RIO GUAYLLABAMBA		12	8	01	1	2
13329	ORIENTE ECUATORIANO		12	1	53	1	2
13330	RIO CHIRA		12	8	01	1	2
13331	TRATADO DE GIRON		12	7	51	1	2
13332	CESAR A.MOSQUERA CORRAL(PLANTEL CENTRAL)		12	1	53	1	2
13333	ARCADIO AYALA CAMPUZANO		12	1	53	1	2
13334	BALSALITO		12	8	01	1	2
13335	DAULE		12	1	53	1	2
13336	MIGUEL DE SANTIAGO		12	8	01	1	2
13337	24 DE JULIO		12	1	53	1	2
13339	COMBATE DE JAMBELI		12	8	01	1	2
13340	MANUELA CANIZARES		12	1	53	1	2
13341	NICASIO TROYA CARRIEL		12	1	53	1	2
13342	RIO AGUARICO		12	8	01	1	2
13343	29 DE ENERO		12	7	51	1	2
13344	25 DE MAYO	VIADUCTO BARREIRO QUEVEDO	12	1	03	1	3
13345	LUIS LAUTARO LARA ANDRADE		12	1	53	1	2
13346	GENERAL VERNAZA  # 274		12	8	01	1	2
13347	PEDRO ALFREDO FLOR CADENA		12	1	53	1	2
13348	MANUEL CORDOVA GALARZA		12	7	51	1	2
13349	JOSE GOMEZ CARBO (CERRADA)		12	9	01	1	2
13350	CRISTINA STAY  DE ASPIAZU		12	1	53	1	2
13351	CARLOS ALBERTO AGUIRRE AVILES		12	1	55	1	3
13352	LIA SALTOS ARBOLEDA		12	1	53	1	2
13353	MANUEL CASIMIRO LUNA		12	9	01	1	2
13354	VICENTE ANDA AGUIRRE		12	7	51	1	2
13355	HORACIO HIDROVO VELASQUEZ		12	1	53	1	2
13356	ALBERTO ENRIQUE GALLO		12	8	01	1	2
13357	RUBEN DARIO		12	1	53	1	2
13359	RIO MATAJE		12	9	01	1	2
13360	CORINA A DE BAQUERIZO		12	1	53	1	2
13361	CARACOL	10 DE AGOSTO Y BUENA VENTURA	12	1	52	1	3
13363	TRINIDAD GUZMAN QUINONEZ		12	1	53	1	2
13364	CESAR DAVILA ANDRADE		12	7	51	1	2
13365	PALENQUE (CERRADA)		12	9	01	1	2
13366	DUVAL GARCIA PINO		12	1	53	1	2
13367	29 DE AGOSTO	AVN. FEBRES CORDERO	12	1	53	1	3
13368	PROVINCIA DE GALAPAGOS		12	9	01	1	2
13369	GRAN COLOMBIA		12	7	51	1	2
13370	MARIA EMILIA VERA ZAPATA		12	1	53	1	2
13371	GONZALO UBILLA MORAN		12	8	01	1	2
13372	REPUBLICA DEL ECUADOR		12	1	53	1	2
13373	JACINTO CARLIER CASTRO(P.CENTRAL)		12	8	01	1	2
13374	PILAR PACHECO DE JACOME		12	1	53	1	2
13375	ELOY ALFARO DELGADO		12	8	01	1	2
13376	ENEIDA UQUILLAS DE ROJAS(P.CENTRAL)		12	1	53	1	2
13377	PUEBLO NUEVO		12	1	53	1	3
13378	BARTOLOME DE LAS CASAS(CERRADA)		12	7	51	1	2
13380	MARIANA RIERA DE TROYA		12	1	53	1	2
13381	PEDRO VICENTE MALDONADO	AV. PRINCIPAL	12	1	54	1	3
13382	AYACUCHO		12	7	51	1	2
13383	LIDA NOBOA DE ARMIJOS		12	1	53	1	2
13384	OSWALDO GUAYASAMIN		12	8	01	1	2
13385	ELINA INTRIAGO		12	1	53	1	2
13386	SAN MIGUEL DE BOLIVAR		12	7	51	1	2
13388	23 DE JUNIO	AV. GUAYAQUIL	12	2	01	1	3
13389	24 DE SEPTIEMBRE		12	8	01	1	2
13390	4 DE JUNIO		12	9	01	1	2
13391	RIO GUAYAS		12	1	53	1	2
13393	SECUNDINO MORENO TAPIA		12	1	53	1	2
13395	GUARE	SIN NOMBRE	12	2	51	1	3
13396	SIMON BOLIVAR	6 DE OCTUBRE	12	1	54	1	2
13397	CARLOS GARBAY		12	7	51	1	2
13398	GUSTAVO ALFREDO JACOME		12	9	01	1	2
13399	ISABEL MARIA DE PONCE		12	1	54	1	2
13400	PORTOVIEJO (CERRADA)		12	8	01	1	2
13401	ISLA DE BEJUCAL	AV.BABA Y VELASCO IBARRA	12	2	52	1	3
13403	MARIA LUISA DE SOTOMAYOR		12	1	54	1	2
13404	MIGUEL MOREIRA		12	8	01	1	2
13405	ESMERALDAS		12	1	54	1	2
13406	MARISCAL SUCRE  #49	CARLOS VILLALBA	12	7	52	1	2
13407	CESAR ARTURO SOTOMAYOR		12	8	01	1	2
13408	10 DE AGOSTO	10 DE AGOSTO Y JUAN XXIII	12	3	01	1	3
13409	TOMAS GONZALEZ RUBIO		12	1	54	1	2
13410	CARLOS DARWIN		12	1	54	1	2
13411	24 DE JULIO		12	8	01	1	2
13412	PICHINCHA	PICHINCHA Y CARLOS VILLALBA	12	7	52	1	2
13413	MORONA SANTIAGO		12	1	54	1	2
13414	JAIME ROLDOS AGUILERA	AVN. 25 DE ABRIL	12	3	01	1	3
13415	PEDRO FERMIN CEVALLOS		12	8	01	1	2
13416	VICENTE PIEDRAHITA		12	1	54	1	2
13418	REMIGIO CRESPO TORAL		12	8	01	1	2
13419	PABLO NERUDA		12	1	54	1	2
13420	MONTALVO		12	3	01	1	3
13421	3 DE NOVIEMBRE		12	7	52	1	2
13422	ANTONIO BORRERO		12	8	01	1	2
13423	GALO RENE PEREZ		12	1	54	1	2
13424	PEDRO JULIO BEJARANO		12	1	54	1	2
13425	VICTOR HUGO JURADO ORTIZ		12	8	01	1	2
13426	AGUIRRE ABAD		12	3	01	1	3
13427	TARQUINO IDROVO		12	1	54	1	2
13428	JUAN GOMEZ RENDON		12	7	52	1	2
13430	MARCELINO MARIDUEÑA		12	8	01	1	2
13431	LEONIDAS PLAZA GUTIERREZ		12	1	54	1	2
13432	PUEBLOVIEJO		12	4	01	1	3
13433	JUAN BENIGNO VELA		12	7	52	1	2
13434	OFELIA BOLANOS MANZO		12	1	54	1	2
13435	GERONIMO CARRION		12	8	01	1	2
13436	LEONARDO NAGUA MOLINA		12	1	54	1	2
13437	ROSA L. BRIONES OYAGUE		12	8	01	1	2
13438	JESUS ALFREDO CABEZAS EDGAR		12	1	54	1	2
13442	JUAN H. PERALTA		12	8	01	1	2
13443	MARIA ANDREA	1 TRANSVERSAL	12	1	01	5	1
13444	AGUSTIN URRUETA		12	8	01	1	2
13445	MANUELITA SAENZ # 38		12	7	52	1	2
13447	    JUAN BOSCO		12	8	01	1	2
13448	PEDRO PABLO EGUEZ BAQUERIZO		12	7	52	1	2
13450	LORENZO RUFO PENA	RICAURTE Y 10 DE AGOSTO	12	8	01	1	2
13451	1 DE MAYO		12	1	52	1	2
13452	REMIGIO ROMERO Y CORDERO(P.CENTRAL)		12	7	52	1	2
13453	GUAYAQUIL	CORDOVA 9 DE OCTUBRE	12	8	01	1	2
13454	SAN JUAN		12	1	55	1	2
13456	MI SEGUNDO HOGAR	12 DE OCTUBRE	12	1	53	5	2
13457	CIUDAD DE VINCES	WALTER INIGUEZ Y 4TA CDLA. LOS MIRTOS	12	8	01	1	2
13458	ENRIQUE PONCE LUQUE		12	1	53	5	2
13460	CARLOS COELLO ICAZA	PRIMERA Y 14 DE JUNIO	12	8	01	1	2
13461	14 DE JUNIO	S.NOMBRE Y MACHINAZA	12	8	01	1	2
13462	PIO JARAMILLO ALVARADO		12	7	52	1	2
13463	CARLOS ALBERTO AGUIRRE		12	1	54	1	2
13464	JOSE MARIA VELASCO IBARRA	SUCRE Y OLMEDO              301	12	8	01	1	2
13465	24 DE MAYO		12	1	54	1	2
13466	NICOLAS COTO INFANTE	GALAPAGOS Y LOS RIOS	12	8	01	1	2
13467	AMBATO		12	7	52	1	2
13468	10 DE AGOSTO		12	1	54	5	2
13469	FRANCISCO MARTINEZ AGUIRRE	10 DE AGOSTO 9 DE OCTUBRE	12	8	01	1	2
13470	R.P. GEOVANI AMADEO AGNOLERTO CALLEGARI		12	1	54	1	2
13471	7 DE FEBRERO # 80		12	7	52	1	2
13472	ALICIA VIVAS		12	1	54	1	2
13473	JUAN ANTONIO MONTALVAN CORNEJO	PRIMERO DE MAYO Y NICARAGUA	12	8	01	1	2
13476	ANGEL VELIZ MENDOZA	AV. AQUILES CARRIEL	12	8	01	1	2
13477	MELECIO ZAPATA (CERRADA)		12	1	53	1	2
13478	AZOGUES		12	7	52	1	2
13479	LUZ AURORA HINOSTROZA	CORDOVA Y 9 DE OCTUBRE	12	8	01	1	2
13480	1 DE JUNIO		12	1	54	1	2
13481	GUIDO GAIBOR OLALLA		12	7	52	1	2
13482	21 DE ABRIL		12	7	52	1	2
13483	PUNA		12	7	52	1	2
13484	ANA ROSA VALDIVIEZO(CERRADA)		12	7	52	1	2
13485	SAN FRANCISCO DE QUITO		12	7	52	1	2
13486	LUCILA GODOY		12	7	52	1	2
13487	SIMON BOLIVAR		12	7	52	1	2
13488	RICARDO ASTUDILLO CARDENAS		12	7	52	1	2
13489	ERNESTO NOBOA Y CAAMANO		12	7	52	1	2
13490	MARISCAL LAMAR		12	7	52	1	2
13491	JIPIJAPA		12	7	52	1	2
13492	ERNESTINA GONZALEZ OLALLA		12	7	52	1	2
13493	ANGEL POLIVIO CHAVEZ		12	7	52	1	2
13494	CAMILO GALLEGOS DOMINGUEZ		12	7	51	1	2
13495	ISMAEL PEREZ PAZMIÑO(CERRADA)		12	7	52	1	2
13496	RIO CHIMBO		12	7	52	1	2
13497	MARINA CASTILLO		12	7	51	1	2
13498	RIO VINCES (CERRADA)		12	7	52	1	2
13499	JOSE DE SAN MARTIN		12	7	52	1	2
13500	15 DE NOVIEMBRE		12	7	51	1	2
13501	RIO CRISTAL		12	7	52	1	2
13502	REINO DE QUITO		12	7	52	1	2
13503	JARAMIJO		12	7	52	1	2
13504	JUAN JACOBO ROSSEAU		12	7	52	1	2
13505	GUAYAS Y QUIL		12	7	52	1	2
13506	JUAN E PESTALOZZI(CERRADA)		12	7	52	1	2
13507	AURORA ESTRADA Y AYALA	MARIETA MERA               S/N	12	4	51	1	3
13508	SAN JUAN		12	4	52	1	3
13509	SEÑORITAS QUEVEDO	KM 1.5 VIA SANTO DOMINGO	12	5	08	1	3
13510	7 DE OCTUBRE	COOP 7 DE OCTUBRE	12	5	07	1	3
13512	JOSE RODRIGUEZ LABANDERA	COOP. PROGRESO CUARTA	12	5	04	1	3
13513	BLANCA HERNANDEZ VILLAGRAN		12	11	01	1	2
13514	LOS GUAYACANES	CDLA EL GUAYACAN	12	5	04	1	3
13515	ELOY ALFARO	KM 3.5 VIA SANTO DOMINGO	12	5	01	1	3
13517	18 DE OCTUBRE	BRASIL Y AVN. ESTADOS UNIDOS	12	5	02	1	2
13518	24 DE MAYO	RUMIÑAHUI Y 2DA.           100	12	5	08	1	3
13519	MANUEL QUINTANA MIRANDA	COOP. VENUS DEL RIO QUEVEDO	12	5	09	1	3
13520	UNIDAD POPULAR( PLANTEL CENTRAL)	GUATEMALA Y PANAMA	12	5	02	1	2
13521	ARNULFO CHAVEZ MIRANDA	COOP.N.I.D PLAYA GRANDE	12	5	05	1	2
13522	LOS CHIMBOS		12	7	52	1	2
13524	U. N. E.	JAIME ROLDOS AGUILERA	12	5	01	1	2
13525	JAIME ROLDOS AGUILERA	LA LORETO	12	5	08	1	2
13526	SAN CAMILO	JOSE JOAQUIN DE OLMEDO B Y C  #1201	12	5	02	1	3
13527	MIGUEL ANGEL MARTINEZ SALINAS	MILTON REYES Y MIGUEL POZO	12	5	09	1	2
13528	ANTONIO JOSE DE SUCRE	39 Y AVN. JAIME ROLDOS AGUILERA	12	5	10	1	3
13529	SIMON BOLIVAR	COOP.N.I.D PLAYA GRANDE	12	5	05	1	2
13530	FLUMINENSE		12	10	51	1	3
13531	FAUSTO MOLINA MOLINA	CDLA.  EL GUAYACAN	12	5	04	1	2
13532	JOSE MARIA VELASCO IBARRA	VICENTE MALDONADO	12	10	01	1	3
13533	ANDRES F CORDOVA	COOP. LA FLORESTA	12	5	09	1	2
13534	ARMANDO ROMERO BOLAÑOS		12	7	52	1	2
13535	JOSE SOTOMAYOR FALQUEZ	OCTUBRE Y CALLEJON   A	12	5	07	1	2
13536	"TECNICO AGROPECUARIO ""MOCACHE"""		12	12	01	1	3
13538	SAN CARLOS	AVN. ESTENIO BURGOS GALARZA	12	5	53	1	3
13539	LENIN	COOP.VENUS DEL RIO QUEVEDO	12	5	08	1	2
13540	INST. TEC. SUP.CIUDAD DE VALENCIA	COOP 12 DE JULIO	12	11	01	1	3
13541	OSWALDO VILLAMIL AUZ	41 Y HUGO SILVA HOYOS	12	5	10	1	2
13542	MORAYMA OFIR CARVAJAL		12	7	52	1	2
13543	CARLOS LUIS PLAZA DANIN		12	11	01	1	3
13544	JOSE ISAAC MONTES( PLANTEL CENTRAL)	AV. CARLOS JULIO AROSEMENA	12	5	08	1	2
13545	11 DE OCTUBRE	BOLIVAR Y JOSE VACA RIVADENEIRA	12	6	01	1	3
13546	RICAURTE	ANTONIO GUERRA             #100	12	6	51	1	3
13547	GENERAL QUISQUIS	D  ENTRE 4 Y 5             501	12	5	07	1	2
13548	ANTONIO JOSE DE SUCRE	RAMON SANTA MARIA	12	6	51	1	3
13549	VICENTE ANDA AGUIRRE	12 DE OCTUBRE Y CALLEJON B	12	5	01	1	2
13550	POTOSI		12	6	51	1	3
13551	PINTAG		12	7	52	1	2
13553	HECTOR BURBANO MARTINEZ	CALLE G ENTRE LA 8AVA Y 9ENA	12	5	07	1	2
13554	LA INDUSTRIA		12	6	51	1	3
13555	VENTANAS	9 DE OCTUBRE S/N	12	7	01	1	3
13556	JUAN FRANCISCO LEORO VASQUEZ	CDLA SANTA ROSA	12	5	08	1	2
13557	EDUARDO GRANJA GARCES	VIGESIMA CUARTA Y AVN. JAIME ROLDOS	12	5	01	1	2
13558	CULTURA VALDIVIA		12	7	52	1	2
13559	ANA ROSA VALDIVIESO DE LANDIVAR	VIA HACIENDA LAS MERCEDES	12	7	01	1	3
13560	16 DE MAYO	PROGRESO  Y 10 DE AGOSTO	12	7	51	1	3
13561	JORGE CARRERA ANDRADE N° 19	AV.J.ROLDOS AGUILERA 29 Y 30AVA	12	5	10	1	2
13562	BOLIVAR	SUCRE Y ARGENTINA	4	1	01	1	3
13563	ZAPOTAL	BARRIO EL LIMON	12	7	52	1	3
13564	JAMBELI	RUMINAHUI Y LA 2 Y 3	12	5	08	1	2
13566	CARLOS ALBERTO ARROYO DEL RIO		12	7	52	1	2
13568	MANUEL DE JESUS CALLE	BOLIVAR Y 1OMA PRIMERA     1111	12	5	01	1	2
13569	TULCAN	RAFAEL ARELLANO          1853	4	1	01	1	3
13578	LOS BABAHOYOS		12	7	52	1	3
13579	QUITO N:22	DECIMA CUARTA Y MALECO    206	12	5	01	1	2
13580	SIMON RODRIGUEZ		12	7	52	1	3
13581	CARLOS JULIO AROSEMENA TOLA	12 DE OCTUBRE Y PROGRESO	12	5	01	1	2
13582	TULCAN	RAFAEL ARELLANO         1853	4	1	01	1	3
13583	10 DE AGOSTO	MAYAICU Y ROCAFUERTE	12	8	01	1	3
13584	CIUDAD DE QUEVEDO	AV QUITO                   158	12	5	01	1	2
13585	JUAN FRANCISCO CEVALLOS		12	7	52	1	2
13586	SEÑORITAS VINCES	CORDOVA Y JORGE YANEZ CASTRO	12	8	01	1	3
13587	OTTO AROSEMENA GOMEZ	JAIME ROLDOS AGUILERA	12	5	01	1	2
13588	JOSE DE ANTEPARA	CORDOVA Y JORGE YANEZ	12	8	01	1	3
13589	CARLOS FINLAY	MIGUEL POZO	12	5	09	1	2
13590	PRINCESA PACHA		12	7	52	1	2
13591	13 DE ENERO	6 DE OCTUBRE	12	8	51	1	3
13592	ANSEDE	ISLA DEL RIO QUEVEDO	12	5	02	1	2
13593	FRANCISCO TERAN		12	8	51	1	3
13594	HOMERO VILLAMIL  BASTIDAS	PITAL # 2	12	5	02	1	2
13595	LAUTARO ASPIAZU SEDENO	KM 1 VIA PALENQUE - STA MARTHA	12	9	01	1	3
13596	JUAN LEON MERA		12	7	52	1	2
13597	JOSE BALBINO VEGA	BOLIVAR                    1111	12	5	01	1	2
13598	INDOAMERICA		12	9	01	1	3
13599	CAMILO GALLEGOS DOMINGUEZ	VIA SANTO DOMINGO COOP. NICOLAS INFANTE	12	5	05	1	2
13601	EJERCITO ECUATORIANO	COLOMBIA Y MEXICO	12	5	02	1	2
13602	VOLCAN SUMACO		12	7	52	1	2
13603	VICENTE FIERRO	JUAN XXIII  Y AV.TULCANAZA	4	1	02	1	3
13604	MANTA		12	5	01	1	2
13608	QUISPICACHA		12	7	52	1	2
13610	5 DE JUNIO (CERRADA)		12	5	08	1	2
13612	FEDERICO GONZALEZ SUAREZ		12	5	09	1	2
13613	NICOLAS INFANTE DIAZ	BOLIVIA Y VIA BABAHOYO     101	12	5	02	1	3
13614	CONSEJO PROVINCIAL DEL CARCHI	CAMILO PONCE E INGLATERRA  S.N	4	1	02	1	3
13615	GOLFO DE GUAYAQUIL		12	5	07	1	2
13616	LIZARDO GARCIA AVILES		12	7	52	1	2
13618	GALO MERIZALDE NAVEDA		12	5	01	1	2
13619	SAGRADO CORAZON DE JESUS	BOYACA            S.N	4	1	01	2	3
13621	HUMBERTO MOREIRA MARQUEZ	CDLA LAS PALMERAS	12	7	01	1	3
13623	ANTIZANA		12	7	52	1	2
13624	SAN ANTONIO DE PADUA	ROBERTO SIERRA Y BOLIVAR  7023	4	1	01	2	3
13625	MARCO TULIO MONTERO MARTINEZ(CERRADA)		12	10	01	1	2
13627	MANUEL KANT		12	11	01	1	2
13628	CRISTOBAL COLON		12	7	52	1	2
13629	RUMICHACA  (CERRADA)		12	5	08	1	2
13630	JOSE MARIA VELASCO IBARRA		12	5	55	1	2
13631	JOSE MARIA ESTRADA COELLO	MALECON Y SUCRE            509	12	1	01	1	3
13634	LA UNION	ABDON CALDERON	12	1	55	5	3
13635	ANEXO FAC CIENCIAS EDUCACION UTB	CDLA UNIVERSITARIA	12	1	01	5	3
13636	JACINTO MARTIN ASPIAZU PERALTA	ASCENCIO CABRERA Y OCTAVA	12	5	55	1	2
13639	DELIA IBARRA DE VELASCO	AV.JOSE JOAQUIN OLMEDO.N 1201	12	5	02	1	2
13640	BELLAS ARTES	MALECON Y 9 DE OCTUBRE	12	1	01	5	3
13642	EJERCITO NACIONAL	VENEZULA Y MEXICO           400	12	5	02	1	2
13643	ABDON CALDERON MUNOZ	COLOMBIA ENTRE LA TERCERA Y LA CUARTA	12	5	02	1	2
13647	GASTON CAMPUZANO GUERRERO	LOTIZACION LA JOSEFINA # 2	12	5	06	1	2
13650	ADOLFO MARIA ASTUDILLO	10 DE AGOSTO Y 1° DE MAYO	12	1	02	5	3
13652	CAMILO BONILLA POLO		12	7	52	1	2
13653	ALFREDO PAREJA DIEZCANSECO	ROCAFUERTE Y 1ER CALLEJON	12	1	02	5	3
13654	MANUEL QUINTANA MIRANDA	MEXICO Y LA  H	12	5	02	1	2
13656	15 DE SEPTIEMBRE	GUAYAQUIL	12	2	01	5	3
13657	ISABELITA MORLAS		12	5	02	1	2
13658	16 DE JULIO		12	2	51	1	3
13660	QUINTILIANO SANCHEZ RENDON	FELIPE ALVAREZ Y QUINTILIANO SANCHEZ	12	10	01	1	2
13662	MONTEVIDEO	7 DE AGOSTO	12	10	01	1	2
13663	AMERICA	COOP. PROGRESO	12	5	07	4	3
13664	CULTURA JAME COAQUE		12	7	52	1	2
13665	BOLIVAR GUARDERAS SALVADOR	12 DE AGOSTO Y BOLIVAR GUARDERAS	12	10	01	1	2
13667	13 DE ABRIL	CDLA. SANTA ROSA	12	10	01	1	2
13669	JUAN MONTALVO	JUAN MONTAVO	12	10	01	1	2
13670	CARMEN DE BETANCOURT	10 DE AGOSTO               814	12	7	01	5	2
13674	GENERAL EPICLACHIMA		12	10	01	1	2
13675	ABDON CALDERON	AV. QUITO                  153	12	5	01	5	3
13676	CAMINO REAL		12	10	01	1	2
13677	5 DE JUNIO	HECTOR CABRERA Y C	12	7	01	5	2
13680	CENTINELA DE LOS RIOS	VIA PRINCIPAL	12	10	51	1	2
13682	REPUBLICA DEL ECUADOR	MANABI                     149	12	5	02	5	3
13687	REPUBLICA DE VENEZUELA		12	10	01	1	2
13689	JUAN MONTALVO	EUGENIO ESPEJO Y CUBA	12	5	02	5	3
13690	CARABURO		12	10	01	1	2
13693	ONU		12	10	01	1	2
13698	REPUBLICA DE ALEMANIA(PLANTEL CENTRAL)		12	10	01	1	2
13699	REGION LITORAL		12	10	01	1	2
13702	CARLOS CHANG FREIRE		12	10	01	1	2
13704	TRATADO DE LA HACIENDA ELVIRA		12	10	51	1	2
13705	AMAZONAS	SUCRE Y JAIME ROLDOS	12	5	10	5	3
13706	SIMON BOLIVAR	BOLIVAR                    1135	12	10	01	5	3
13707	JUNIN		12	10	01	1	2
13710	ATAHUALPA		12	10	01	1	2
13714	ROSITA PAREDES JUMBO		12	7	01	1	2
13715	MOCACHE	16 DE JULIO LIBERTAD	12	12	01	5	3
13716	SEGUNDO VERA SANCHEZ		12	12	01	1	2
13717	PRIMERO DE AGOSTO	28 DE MAYO Y 16 DE JULIO	12	12	01	5	3
13718	ELSA ELENA		12	12	01	1	2
13721	1 DE AGOSTO(CERRADA)		12	12	01	1	2
13723	JUAN PIO MONTUFAR		12	12	01	1	2
13725	TEODORO WOLF		12	12	01	1	2
13726	CAMILO GALLEGOS DOMINGUEZ	SEMINARIO Y V. IBARRA	12	7	01	5	3
13727	PORTETE DE TARQUI		12	12	01	1	2
13728	LOS RIOS	10 DE AGOSTO Y 9 DE OCTUBRE	12	8	01	5	3
13729	EUGENIO ESPEJO		12	5	07	1	2
13730	VICENTE ROCAFUERTE	ROCAFUERTE Y MAYAICU	12	8	01	5	3
13731	ARCADIO SOTO SANTANA	BARR EL PALMARIN	12	8	01	5	3
13732	LAGUNA DE COLTA (CERRADA)		12	12	01	1	2
13734	ATACAZO		12	12	01	1	2
13736	CIUDAD DE RIOBAMBA		12	12	01	1	2
13737	ANDOAS	FRANCISCO DE ORELLANA	16	1	01	1	2
13739	CARANQUI		12	12	01	1	2
13740	ENRIQUE VACAS GALINDO	MANABI Y VACAS GALINDO .S/N	16	1	01	1	2
13743	ANTONIO NEUMANE		12	12	01	1	2
13744	PRIMERO DE MAYO	MANABI ENTRE COTOPAXI Y TUNGURAHUA	16	1	01	1	2
13746	EL DORADO	CANELOS Y ZAMORA S/N	16	1	01	1	2
13748	SANGAY(CERRADA)		12	12	01	1	2
